Day in 2023,Sea Level,Water Temperature,Air Temperature,Barometric Pressure
211.8333333,1.074,16.6,14.3,1023.1
211.875,1.256,16.5,13.7,1023.9
211.9166667,1.29,16.5,14.9,1024.4
211.9583333,1.193,16.4,16.3,1024.9
212,0.977,16.4,17.7,1025.4
212.0416667,0.72,16.4,18.9,1025.8
212.0833333,0.501,16.5,17.4,1025.7
212.125,0.4,16.5,17.7,1025.2
212.1666667,0.461,16.6,17.5,1025.2
212.2083333,0.653,16.7,17.5,1025.7
212.25,0.972,16.8,17.5,1026
212.2916667,1.334,16.9,17.2,1026.6
212.3333333,1.675,16.9,17.4,1027.7
212.375,1.9,16.8,17.1,1028.5
212.4166667,1.952,16.8,14.7,1029.5
212.4583333,1.809,16.7,14.3,1030.3
212.5,1.496,16.8,14,1031
212.5416667,1.084,16.8,14.4,1031.4
212.5833333,0.661,16.8,16.8,1031.7
212.625,0.306,16.8,17,1031.9
212.6666667,0.096,16.8,16.3,1032.1
212.7083333,0.056,16.8,14.2,1032.5
212.75,0.208,16.7,14,1032.8
212.7916667,0.482,16.7,14,1033.2
212.8333333,0.795,16.7,13.7,1033.5
212.875,1.073,16.7,14.6,1034.2
212.9166667,1.246,16.6,13.9,1034.8
212.9583333,1.265,16.6,14.4,1035.2
213,1.126,16.6,15.1,1035.4
213.0416667,0.886,16.7,16.4,1035.2
213.0833333,0.606,16.7,16.3,1034.6
213.125,0.398,16.7,15.9,1033.8
213.1666667,0.311,16.8,15.9,1033.5
213.2083333,0.378,16.8,16.2,1033.3
213.25,0.607,16.9,16.5,1033.2
213.2916667,0.957,16.8,16.6,1033.3
213.3333333,1.363,16.8,16.9,1033.6
213.375,1.719,16.8,16.1,1033.9
213.4166667,1.941,16.8,15.8,1034.2
213.4583333,1.978,16.8,15.6,1034.5
213.5,1.812,16.8,15.4,1034.6
213.5416667,1.465,16.8,16.2,1034.7
213.5833333,1.033,16.8,16.1,1034.4
213.625,0.6,16.8,15.5,1033.9
213.6666667,0.264,16.8,15.2,1033.4
213.7083333,0.073,16.7,15.7,1032.6
213.75,0.079,16.7,15.8,1032.5
213.7916667,0.252,16.7,15.6,1032.8
213.8333333,0.548,16.7,15.2,1033.1
213.875,0.87,16.7,14.4,1033.4
213.9166667,1.133,16.7,16,1034
213.9583333,1.287,16.7,16.6,1034.2
214,1.282,16.7,17.1,1033.9
214.0416667,1.122,16.8,16.9,1033.1
214.0833333,0.854,17,17.4,1031.9
214.125,0.58,17.1,17.9,1030.7
214.1666667,0.362,17.2,17.9,1030.4
214.2083333,0.28,17.2,17.9,1030.1
214.25,0.361,17.1,17.7,1030
214.2916667,0.594,17.1,17.7,1030.4
214.3333333,0.96,17.1,17.5,1030.7
214.375,1.356,17.1,17.5,1031.1
214.4166667,1.689,16.9,17.2,1031.6
214.4583333,1.883,16.9,16.5,1031.9
214.5,1.889,16.7,16.7,1031.7
214.5416667,1.695,16.7,17.3,1031.5
214.5833333,1.338,16.8,17.3,1031
214.625,0.895,16.8,16.4,1030.8
214.6666667,0.481,16.8,15.2,1030.6
214.7083333,0.178,16.8,16,1030.4
214.75,0.021,16.9,15,1030.3
214.7916667,0.062,16.9,14.5,1030.4
214.8333333,0.276,16.9,15.2,1030.8
214.875,0.592,16.9,15.2,1031.1
214.9166667,0.927,16.9,16.3,1031.7
214.9583333,1.195,16.8,17.2,1031.9
215,1.334,16.7,18.3,1031.7
215.0416667,1.315,16.8,19.9,1031
215.0833333,1.127,16.9,19.1,1029.9
215.125,0.854,17.1,17.8,1028.7
215.1666667,0.584,17.3,18.1,1027.9
215.2083333,0.389,17.4,18.1,1027.1
215.25,0.32,17.4,17.9,1027
215.2916667,0.415,17.4,17.7,1027.3
215.3333333,0.663,17.4,17.6,1027.8
215.375,1.018,17.3,17.3,1028.3
215.4166667,1.394,17.3,17.4,1027.9
215.4583333,1.701,17.2,17.6,1028.2
215.5,1.863,16.9,15.4,1028.3
215.5416667,1.838,16.8,15,1028.3
215.5833333,1.629,16.8,17.7,1028.1
215.625,1.28,17,16,1028.1
215.6666667,0.879,17.1,18.1,1027.3
215.7083333,0.514,17.1,17.6,1026.8
215.75,0.248,17.1,18,1026.9
215.7916667,0.147,17.1,17.6,1027.2
215.8333333,0.215,17.1,16.5,1027.5
215.875,0.441,17.1,16.6,1027.9
215.9166667,0.747,17,16.6,1028.4
215.9583333,1.058,16.9,17.6,1028.9
216,1.296,16.8,16.1,1029
216.0416667,1.399,16.8,16.2,1028.7
216.0833333,1.33,16.9,16.6,1028.5
216.125,1.125,16.9,17.2,1027.6
216.1666667,0.844,16.9,17.3,1027.7
216.2083333,0.562,16.9,17.1,1028.1
216.25,0.371,16.9,17,1028.3
216.2916667,0.307,16.9,16.4,1028.7
216.3333333,0.395,16.9,16.1,1029.1
216.375,0.621,16.9,15.7,1030
216.4166667,0.948,16.9,16.3,1030.4
216.4583333,1.277,16.8,16.2,1030.7
216.5,1.528,16.8,15.6,1031
216.5416667,1.655,16.8,13.2,1031.3
216.5833333,1.611,16.7,13.9,1031.2
216.625,1.403,16.7,13.5,1031.2
216.6666667,1.078,16.7,13.1,1031.4
216.7083333,0.725,16.7,13.5,1031.3
216.75,0.419,16.7,13.2,1031.1
216.7916667,0.22,16.7,13.3,1031.2
216.8333333,0.157,16.7,13.1,1031.6
216.875,0.267,16.7,13,1031.9
216.9166667,0.505,16.7,13.4,1032.5
216.9583333,0.798,16.7,13.8,1032.9
217,1.085,16.7,14.9,1032.8
217.0416667,1.304,16.7,15.3,1032.7
217.0833333,1.378,16.8,15.4,1032.1
217.125,1.316,16.8,15.8,1031.4
217.1666667,1.127,16.8,15.8,1031
217.2083333,0.867,16.9,15.6,1030.8
217.25,0.613,16.8,15.9,1031
217.2916667,0.451,16.8,15.2,1031.1
217.3333333,0.406,16.8,14.7,1031.3
217.375,0.482,16.7,14,1031.7
217.4166667,0.688,16.6,13.6,1031.8
217.4583333,0.953,16.6,12.7,1031.7
217.5,1.214,16.6,12.6,1031.4
217.5416667,1.41,16.7,12.4,1031.1
217.5833333,1.496,16.7,12.4,1030.9
217.625,1.433,16.7,12.3,1030.5
217.6666667,1.24,16.6,11.8,1029.9
217.7083333,0.963,16.6,11.6,1030
217.75,0.674,16.6,11.3,1029.8
217.7916667,0.435,16.6,12,1029.7
217.8333333,0.299,16.6,12.2,1030.1
217.875,0.286,16.6,11.7,1030.9
217.9166667,0.416,16.6,12.5,1031.1
217.9583333,0.649,16.5,13.8,1031.1
218,0.909,16.6,14,1031.4
218.0416667,1.164,16.6,14.2,1031.1
218.0833333,1.329,16.6,14.3,1030.4
218.125,1.381,16.6,15,1029.8
218.1666667,1.298,16.7,14.8,1029.4
218.2083333,1.111,16.8,15,1029.5
218.25,0.877,16.7,14.6,1029.6
218.2916667,0.661,16.7,14.5,1030
218.3333333,0.504,16.8,13.9,1030.3
218.375,0.441,16.8,14.1,1030.8
218.4166667,0.493,16.7,13.7,1030.8
218.4583333,0.649,16.7,13.4,1030.9
218.5,0.844,16.7,13.6,1030.9
218.5416667,1.042,16.7,12.9,1030.6
218.5833333,1.192,16.6,12.8,1030.3
218.625,1.245,16.6,12.4,1029.9
218.6666667,1.191,16.6,12.1,1029.5
218.7083333,1.042,16.6,11.7,1029.2
218.75,0.832,16.5,11.9,1029.3
218.7916667,0.615,16.6,11.7,1029.5
218.8333333,0.448,16.6,10.9,1030
218.875,0.364,16.6,11,1030.6
218.9166667,0.385,16.6,12.6,1031.3
218.9583333,0.525,16.6,14.5,1031.5
219,0.734,16.6,16.1,1031.7
219.0416667,0.975,16.7,16.5,1031.7
219.0833333,1.192,16.7,16.1,1030.8
219.125,1.344,16.7,16.3,1030
219.1666667,1.397,16.7,16.4,1029.5
219.2083333,1.315,16.7,16.6,1029.2
219.25,1.165,16.7,16.2,1029.4
219.2916667,0.96,16.7,16.1,1029.8
219.3333333,0.764,16.8,15.7,1030
219.375,0.613,16.8,16,1030.4
219.4166667,0.544,16.8,14.5,1030.9
219.4583333,0.562,16.8,13.9,1031.2
219.5,0.661,16.8,13.6,1031.1
219.5416667,0.807,16.8,13.7,1030.8
219.5833333,0.966,16.8,13.7,1030.7
219.625,1.079,16.7,12.9,1030.7
219.6666667,1.128,16.6,12.7,1030.4
219.7083333,1.096,16.5,12.3,1030.1
219.75,0.983,16.6,11.9,1030
219.7916667,0.834,16.6,11.2,1030
219.8333333,0.68,16.8,11.6,1030.1
219.875,0.562,16.8,11.5,1030.5
219.9166667,0.508,16.7,13.1,1030.8
219.9583333,0.564,16.7,16.3,1030.5
220,0.693,16.7,16.6,1030.5
220.0416667,0.896,16.7,16.8,1029.6
220.0833333,1.113,16.8,17,1028.4
220.125,1.314,17,17.6,1026.8
220.1666667,1.459,16.9,18.5,1025.7
220.2083333,1.498,17,18.5,1024.8
220.25,1.438,17.4,18.1,1024.1
220.2916667,1.286,17.3,17.8,1024
220.3333333,1.09,17.3,17.5,1024.2
220.375,0.886,17.3,17.1,1024.4
220.4166667,0.738,17.2,16.6,1024.5
220.4583333,0.648,17.2,15.6,1024.2
220.5,0.634,17.1,15.8,1024.2
220.5416667,0.704,17.1,15.4,1023.8
220.5833333,0.819,17.1,15.3,1023.2
220.625,0.944,17.1,15,1022.9
220.6666667,1.05,17,14.2,1022.6
220.7083333,1.116,17,14.7,1021.9
220.75,1.109,17,14.9,1021.2
220.7916667,1.039,16.9,15,1020.6
220.8333333,0.924,16.9,14.8,1020.2
220.875,0.796,16.9,14.7,1020.3
220.9166667,0.7,16.9,15.1,1019.9
220.9583333,0.671,16.9,15.8,1018.9
221,0.714,16.7,18.3,1018
221.0416667,0.841,16.8,20.4,1017.4
221.0833333,1.016,16.9,20.3,1016.5
221.125,1.237,16.9,20.8,1015
221.1666667,1.426,16.9,20.2,1014.7
221.2083333,1.539,16.9,19.3,1015.4
221.25,1.571,16.9,18.6,1015.8
221.2916667,1.501,16.9,17.6,1017.5
221.3333333,1.353,16.9,16.7,1018.1
221.375,1.149,17,16,1018.9
221.4166667,0.935,17,15.5,1019.5
221.4583333,0.751,17,14.9,1020
221.5,0.635,16.9,14.3,1020.2
221.5416667,0.606,16.9,14.1,1020.3
221.5833333,0.646,16.8,13.5,1020.3
221.625,0.743,16.8,13.2,1020.3
221.6666667,0.878,16.8,13,1020.1
221.7083333,1.005,16.8,13.2,1019.8
221.75,1.083,16.8,12.6,1019.8
221.7916667,1.082,16.8,12.2,1020.3
221.8333333,1.022,16.8,11.9,1020.8
221.875,0.912,16.7,11.6,1021.3
221.9166667,0.776,16.8,12.8,1022.3
221.9583333,0.672,16.7,13.8,1022.3
222,0.629,16.7,14.8,1022.3
222.0416667,0.667,16.7,15.5,1022.5
222.0833333,0.786,16.7,15.5,1021.3
222.125,0.985,16.7,15.8,1019.9
222.1666667,1.206,16.7,16.1,1019.1
222.2083333,1.394,16.7,16,1018.9
222.25,1.522,16.8,16.1,1018.8
222.2916667,1.566,16.9,16,1018.9
222.3333333,1.506,16.9,16.1,1018.8
222.375,1.344,16.9,15,1019.5
222.4166667,1.131,16.9,13.4,1019.8
222.4583333,0.908,16.9,12.8,1019.8
222.5,0.709,16.8,14.9,1019.6
222.5416667,0.591,16.8,15,1019.3
222.5833333,0.559,16.8,14.1,1018.7
222.625,0.601,16.8,13.6,1018.5
222.6666667,0.731,16.7,13.7,1018
222.7083333,0.886,16.8,14.1,1017.3
222.75,1.021,16.8,13.3,1018
222.7916667,1.115,16.8,13.6,1017.6
222.8333333,1.134,16.7,12.7,1018
222.875,1.088,16.7,13,1018
222.9166667,0.973,16.5,13.1,1018.6
222.9583333,0.843,16.6,14.3,1018.6
223,0.745,16.7,15.4,1018.2
223.0416667,0.714,16.7,16.8,1017.4
223.0833333,0.764,16.7,16.2,1016.8
223.125,0.904,16.8,16.2,1015.5
223.1666667,1.11,16.9,17.1,1015.3
223.2083333,1.332,16.9,16.7,1015.1
223.25,1.529,16.9,18.1,1015.1
223.2916667,1.654,16.8,17.6,1015.7
223.3333333,1.667,16.8,17.2,1016.2
223.375,1.571,16.8,16.5,1016.7
223.4166667,1.386,16.8,16.1,1017.1
223.4583333,1.139,16.8,15.6,1017.3
223.5,0.878,16.8,14.6,1017.1
223.5416667,0.668,16.8,14.6,1017
223.5833333,0.539,16.8,14.6,1017.2
223.625,0.508,16.7,14.6,1017.2
223.6666667,0.58,16.7,15,1016.9
223.7083333,0.726,16.7,15.1,1016.8
223.75,0.901,16.7,13.8,1016.9
223.7916667,1.058,16.8,14.4,1017
223.8333333,1.147,16.8,14.2,1017.2
223.875,1.158,16.8,13.9,1017.6
223.9166667,1.069,16.8,14.1,1018.5
223.9583333,0.933,16.8,15.1,1018.5
224,0.79,16.8,16,1018.9
224.0416667,0.686,16.8,16.8,1018.4
224.0833333,0.658,16.7,15.4,1017.9
224.125,0.736,16.8,14.8,1017.4
224.1666667,0.907,16.8,14.4,1017.3
224.2083333,1.137,16.8,14.2,1017.5
224.25,1.388,16.8,13.9,1017.9
224.2916667,1.593,16.7,13.1,1018.2
224.3333333,1.716,16.8,13.9,1018.2
224.375,1.71,16.7,12.6,1018.6
224.4166667,1.588,16.7,12.2,1018.9
224.4583333,1.366,16.7,11.8,1019.3
224.5,1.084,16.7,11.8,1019.2
224.5416667,0.815,16.7,11.7,1019.2
224.5833333,0.613,16.7,11.7,1018.5
224.625,0.514,16.6,11.5,1017.9
224.6666667,0.532,16.6,11.8,1017.3
224.7083333,0.658,16.6,11.5,1016.5
224.75,0.856,16.7,11.4,1016.3
224.7916667,1.059,16.7,11.8,1015.7
224.8333333,1.214,16.7,11.4,1016.1
224.875,1.288,16.7,11.3,1016.4
224.9166667,1.267,16.6,11.7,1016.6
224.9583333,1.152,16.6,11.6,1016.6
225,0.99,16.5,12.2,1016.9
225.0416667,0.822,16.6,12,1016.5
225.0833333,0.718,16.6,12.6,1015.5
225.125,0.711,16.6,12.1,1015
225.1666667,0.814,16.6,12.1,1014.8
225.2083333,1.011,16.7,12.8,1014.8
225.25,1.267,16.7,12.9,1014.8
225.2916667,1.52,16.7,12.9,1015.3
225.3333333,1.712,16.7,12.5,1015.9
225.375,1.795,16.7,12.3,1016.7
225.4166667,1.752,16.7,12.3,1016.9
225.4583333,1.572,16.7,11.9,1017.2
225.5,1.292,16.6,11.7,1017.2
225.5416667,0.987,16.5,11.2,1017.6
225.5833333,0.718,16.4,10.7,1017.5
225.625,0.537,16.4,10.9,1017.4
225.6666667,0.467,16.4,11.1,1017.5
225.7083333,0.538,16.3,10.4,1017.3
225.75,0.708,16.4,10.9,1017.3
225.7916667,0.92,16.4,10.1,1017.6
225.8333333,1.11,16.6,9.8,1018.2
225.875,1.245,16.7,10.3,1018.5
225.9166667,1.276,16.7,11.9,1019.4
225.9583333,1.194,16.6,13.2,1020
226,1.034,16.6,14.4,1020.3
226.0416667,0.838,16.6,14.7,1020.1
226.0833333,0.67,16.6,14.9,1019.7
226.125,0.582,16.6,15.2,1019.4
226.1666667,0.609,16.6,14.9,1019.4
226.2083333,0.749,16.6,14.7,1019.8
226.25,0.988,16.6,14.1,1020
226.2916667,1.277,16.6,14,1020.6
226.3333333,1.519,16.6,13.7,1021.3
226.375,1.681,16.6,13.2,1021.9
226.4166667,1.714,16.6,13.4,1022.3
226.4583333,1.609,16.6,12.5,1022.7
226.5,1.37,16.6,11.9,1022.6
226.5416667,1.059,16.6,11.9,1022.8
226.5833333,0.751,16.6,11.5,1022.8
226.625,0.507,16.6,11.3,1022.7
226.6666667,0.373,16.6,11.7,1022.3
226.7083333,0.377,16.6,11.3,1021.9
226.75,0.507,16.5,10.9,1022.1
226.7916667,0.716,16.6,10.8,1021.9
226.8333333,0.946,16.6,10.7,1022.2
226.875,1.138,16.6,10.7,1022.4
226.9166667,1.229,16.6,12.1,1022.8
226.9583333,1.213,16.6,13,1022.7
227,1.089,16.5,13.5,1022.6
227.0416667,0.883,16.6,13.9,1022.1
227.0833333,0.675,16.7,13.3,1021
227.125,0.534,16.7,14.1,1019.7
227.1666667,0.495,16.7,14.2,1018.8
227.2083333,0.575,16.7,14.6,1018.4
227.25,0.785,16.6,14.9,1018
227.2916667,1.073,16.7,14.9,1017.7
227.3333333,1.374,16.7,14.7,1017.7
227.375,1.605,16.7,14.1,1017.9
227.4166667,1.732,16.7,14.3,1017.8
227.4583333,1.712,16.6,13.1,1017.8
227.5,1.548,16.7,13.1,1017.3
227.5416667,1.267,16.7,13.1,1017
227.5833333,0.943,16.7,13.1,1016.3
227.625,0.658,16.6,12.6,1015.7
227.6666667,0.461,16.6,13.4,1015
227.7083333,0.401,16.6,12.8,1014.3
227.75,0.47,16.7,12.1,1014
227.7916667,0.654,16.7,11,1013.8
227.8333333,0.893,16.6,10.7,1013.7
227.875,1.122,16.6,11.3,1013.6
227.9166667,1.273,16.6,12.6,1013.5
227.9583333,1.315,16.5,14.8,1013.8
228,1.249,16.5,16.1,1013.4
228.0416667,1.089,16.5,16.4,1012.2
228.0833333,0.866,16.6,16.5,1010.8
228.125,0.674,16.6,16.4,1010.1
228.1666667,0.572,16.6,16.6,1009.5
228.2083333,0.583,16.6,16.5,1008.8
228.25,0.718,16.4,16.6,1008.7
228.2916667,0.968,16.5,16.6,1008.3
228.3333333,1.263,16.5,16.6,1008.4
228.375,1.545,16.6,16.6,1008.3
228.4166667,1.738,16.6,14.3,1008.2
228.4583333,1.802,16.5,14.4,1007.8
228.5,1.712,16.6,15,1007.5
228.5416667,1.48,16.6,12.6,1007.5
228.5833333,1.172,16.4,13.2,1006.4
228.625,0.867,16.3,14,1005
228.6666667,0.632,16.4,12.4,1004
228.7083333,0.512,16.4,12.6,1003
228.75,0.535,16.4,13.6,1001.6
228.7916667,0.685,16.4,13.6,1001.1
228.8333333,0.919,16.4,13,1001
228.875,1.167,16.5,12.5,1001.3
228.9166667,1.373,16.7,13.1,1001.3
228.9583333,1.484,16.7,14.3,1001.2
229,1.473,16.7,15,1001.3
229.0416667,1.342,16.6,16.5,1000.6
229.0833333,1.112,16.6,16.5,1000.5
229.125,0.88,16.6,16.1,1000.5
229.1666667,0.715,16.6,16.5,1000.7
229.2083333,0.638,16.6,16.4,1001.3
229.25,0.683,16.7,16,1002.2
229.2916667,0.858,16.7,15.7,1003.1
229.3333333,1.121,16.5,14.3,1004.5
229.375,1.4,16.4,13.6,1005.7
229.4166667,1.634,16.7,13.2,1006.6
229.4583333,1.757,16.5,13.2,1007.3
229.5,1.74,16.6,12.6,1008.2
229.5416667,1.585,16.6,12.7,1008.8
229.5833333,1.317,16.5,12.4,1009.3
229.625,0.984,16.5,12.2,1010.2
229.6666667,0.693,16.6,11.7,1010.6
229.7083333,0.498,16.5,11,1010.8
229.75,0.436,16.5,10.6,1011.2
229.7916667,0.512,16.4,10.5,1012.3
229.8333333,0.699,16.4,10.3,1012.8
229.875,0.945,16.3,10.4,1013.5
229.9166667,1.171,16.3,11.4,1014.1
229.9583333,1.331,16.2,12.7,1014.5
230,1.398,16.1,14.3,1014.9
230.0416667,1.337,16.1,15.5,1014.6
230.0833333,1.164,16.1,16.3,1014
230.125,0.939,16.2,16.7,1013.8
230.1666667,0.739,16.2,17.8,1013.6
230.2083333,0.611,16.2,17.7,1013.7
230.25,0.587,16.4,16.6,1014.3
230.2916667,0.689,16.5,16.1,1014.8
230.3333333,0.905,16.5,15.1,1015.2
230.375,1.166,16.5,15.1,1016
230.4166667,1.425,16.5,14.9,1016.5
230.4583333,1.609,16.5,14.9,1017
230.5,1.679,16.4,14.9,1017
230.5416667,1.605,16.2,14.9,1017.1
230.5833333,1.411,16.3,15.1,1017.5
230.625,1.131,16.3,15,1017.8
230.6666667,0.837,16.3,14.6,1018.3
230.7083333,0.626,16.2,14.3,1017.9
230.75,0.503,16.2,14.2,1018.4
230.7916667,0.508,16.2,14,1019
230.8333333,0.639,16.2,13.9,1019.7
230.875,0.857,16.1,14.4,1020.4
230.9166667,1.098,16.1,15.8,1021.1
230.9583333,1.297,16.1,17.1,1021.5
231,1.416,16.1,18.1,1021.6
231.0416667,1.418,16.1,20.1,1021.3
231.0833333,1.304,16.1,18.4,1021.1
231.125,1.104,16.2,18.2,1020.5
231.1666667,0.879,16.4,18.2,1020.5
231.2083333,0.704,16.6,18.1,1020.3
231.25,0.609,16.8,18.2,1020.4
231.2916667,0.625,16.8,17.9,1021.1
231.3333333,0.752,16.9,17.7,1021.5
231.375,0.965,16.8,17.2,1022.2
231.4166667,1.208,16.7,15.2,1022.7
231.4583333,1.413,16.7,14.5,1023
231.5,1.536,17.1,14.2,1023
231.5416667,1.543,17.3,14.8,1022.9
231.5833333,1.42,17.3,15.3,1022.8
231.625,1.184,17.3,15.1,1022.7
231.6666667,0.902,17.2,15.4,1022.4
231.7083333,0.667,17,14.3,1021.4
231.75,0.503,16.9,14,1021.7
231.7916667,0.442,16.9,13.3,1022.3
231.8333333,0.518,16.9,14.4,1022.3
231.875,0.705,16.9,13.7,1022.4
231.9166667,0.944,16.9,14.6,1022.6
231.9583333,1.177,17,18.1,1022.6
232,1.346,17.2,17,1022.4
232.0416667,1.42,17.2,16.7,1022.1
232.0833333,1.387,17,17.1,1021.2
232.125,1.248,17,17.4,1020.2
232.1666667,1.051,16.9,17.6,1019.8
232.2083333,0.847,17.1,17.7,1019.3
232.25,0.709,17.3,17.7,1019.3
232.2916667,0.664,17.4,17.5,1019.5
232.3333333,0.712,17.4,17.3,1020
232.375,0.861,17.4,17.2,1020.3
232.4166667,1.072,17.3,16.8,1020.6
232.4583333,1.288,17.3,16,1020.7
232.5,1.441,17.3,16,1020.8
232.5416667,1.509,17.3,16.1,1020.5
232.5833333,1.467,17.2,15.3,1020
232.625,1.309,17.1,14.5,1019.4
232.6666667,1.074,17.1,14.2,1019.1
232.7083333,0.833,17.1,12.6,1018.8
232.75,0.655,17.1,14.2,1018.5
232.7916667,0.554,17.1,13,1018.6
232.8333333,0.565,17.1,14,1018.8
232.875,0.681,17.1,13.1,1019.1
232.9166667,0.879,17,16.4,1019.5
232.9583333,1.109,17,19.4,1019.2
233,1.316,17.1,18.8,1018.6
233.0416667,1.443,17.1,18.7,1018.2
233.0833333,1.469,17.2,18.2,1017.1
233.125,1.398,17.4,18.4,1016.1
233.1666667,1.238,17.5,18.7,1015.4
233.2083333,1.034,17.5,18.5,1015.1
233.25,0.853,17.5,18.8,1014.8
233.2916667,0.743,17.5,18.5,1014.8
233.3333333,0.709,17.5,18.4,1015
233.375,0.758,17.4,18.6,1015.8
233.4166667,0.899,17.4,17.5,1015.7
233.4583333,1.087,17.4,17.6,1017.4
233.5,1.25,17.3,16.6,1017.8
233.5416667,1.374,17.2,16.7,1017.2
233.5833333,1.404,17.1,15.2,1017.9
233.625,1.328,17.1,15.1,1017.7
233.6666667,1.169,17.1,15.2,1017.5
233.7083333,0.973,17.1,14.7,1017.5
233.75,0.787,17.1,14.8,1017.8
233.7916667,0.64,17.1,13.4,1018.8
233.8333333,0.583,17.1,13.1,1019.6
233.875,0.633,17,12.5,1020.4
233.9166667,0.767,17,13.1,1021.1
233.9583333,0.969,17,14.6,1021.8
234,1.174,17,15.6,1022
234.0416667,1.331,17.1,14.9,1022.7
234.0833333,1.432,17.1,15.8,1022.9
234.125,1.438,17.1,16.2,1022.8
234.1666667,1.342,17.1,15.9,1023
234.2083333,1.175,17.1,16.1,1023.4
234.25,0.986,17.1,16.3,1023.8
234.2916667,0.817,17.1,16,1024.6
234.3333333,0.702,17.1,15.8,1025.1
234.375,0.662,17.1,15.2,1026
234.4166667,0.708,17.1,14.5,1026.6
234.4583333,0.819,17.1,14.7,1026.9
234.5,0.966,17.1,13.9,1027
234.5416667,1.093,17.1,14.2,1027.2
234.5833333,1.181,17.1,14.1,1027.6
234.625,1.191,17.1,13.9,1027.7
234.6666667,1.115,17.1,13.9,1027.4
234.7083333,0.975,17.1,13.1,1027.1
234.75,0.814,17,13,1027.1
234.7916667,0.669,17,13.4,1027.4
234.8333333,0.585,16.9,12.6,1027.9
234.875,0.58,16.9,12.9,1028.3
234.9166667,0.657,16.9,14.3,1028.9
234.9583333,0.803,16.9,15.9,1028.9
235,0.989,17,16.1,1028.9
235.0416667,1.182,17,16,1028.6
235.0833333,1.335,17,16.2,1028
235.125,1.425,17.1,16.4,1027.2
235.1666667,1.414,17.1,16.4,1026.6
235.2083333,1.317,17.2,16.7,1026.1
235.25,1.159,17.5,16.9,1026.1
235.2916667,0.979,17.7,16.8,1026.2
235.3333333,0.823,17.8,16.7,1026.4
235.375,0.708,17.7,16,1026.7
235.4166667,0.664,17.6,15.7,1027
235.4583333,0.691,17.5,14.5,1027.2
235.5,0.778,17.4,15,1027
235.5416667,0.902,17.4,15.3,1026.7
235.5833333,1.025,17.4,15,1026.4
235.625,1.103,17.4,15.2,1026
235.6666667,1.117,17.4,15.3,1025.3
235.7083333,1.072,17.3,14.6,1024.7
235.75,0.969,17.1,14.4,1024.4
235.7916667,0.833,17.1,13.7,1024.4
235.8333333,0.713,17.1,14.1,1024.5
235.875,0.625,17.1,11.9,1025.2
235.9166667,0.612,17.1,13.6,1025.5
235.9583333,0.681,17.1,16.4,1025.8
236,0.821,17.1,16.7,1025.8
236.0416667,0.998,17.1,18.3,1025.6
236.0833333,1.182,17.1,18.5,1025
236.125,1.343,17.1,18.2,1024.6
236.1666667,1.429,17.2,18.4,1024.2
236.2083333,1.429,17.2,17.9,1024.2
236.25,1.338,17.2,17.5,1024.3
236.2916667,1.187,17.2,17.1,1024.6
236.3333333,0.994,17.2,16.8,1025.3
236.375,0.807,17.2,16.8,1025.8
236.4166667,0.664,17.2,15.3,1026.5
236.4583333,0.582,17.2,14.8,1026.7
236.5,0.57,17.3,14,1026.7
236.5416667,0.634,17.3,13.7,1026.5
236.5833333,0.751,17.3,12.9,1026.4
236.625,0.873,17.2,13.2,1026.4
236.6666667,0.967,17.2,12.6,1026.2
236.7083333,1.021,17.2,12.1,1026.1
236.75,0.997,17.2,11.3,1026.2
236.7916667,0.914,17.2,11.5,1026.6
236.8333333,0.808,17.1,11.4,1027.1
236.875,0.7,17.1,12.2,1027.6
236.9166667,0.618,17.1,14.3,1028.3
236.9583333,0.604,17.1,16,1028.7
237,0.666,17.2,16.9,1028.9
237.0416667,0.797,17.2,17.5,1028.9
237.0833333,0.976,17.2,17.3,1028.3
237.125,1.186,17.3,17.9,1027.4
237.1666667,1.369,17.2,17.7,1027.2
237.2083333,1.477,17.2,17.6,1026.7
237.25,1.489,17.2,17.5,1026.7
237.2916667,1.408,17.2,16.9,1026.7
237.3333333,1.247,17.3,16.7,1027
237.375,1.026,17.3,16.6,1027.5
237.4166667,0.796,17.3,15.6,1028
237.4583333,0.605,17.3,14.6,1028.1
237.5,0.493,17.3,14.4,1028.2
237.5416667,0.473,17.3,14.4,1027.7
237.5833333,0.543,17.3,14.1,1027.5
237.625,0.676,17.3,13.3,1027.3
237.6666667,0.839,17.3,13.2,1027
237.7083333,0.984,17.2,13,1026.6
237.75,1.076,17.3,12.8,1026.4
237.7916667,1.085,17.2,12.8,1026.6
237.8333333,1.018,17.2,12.8,1026.9
237.875,0.901,17.2,13,1027.2
237.9166667,0.764,17.3,14.7,1027.8
237.9583333,0.654,17.3,16.6,1028
238,0.612,17.4,16,1027.9
238.0416667,0.66,17.4,16.8,1027.4
238.0833333,0.804,17.4,17.2,1026.7
238.125,1.012,17.4,17.6,1026.1
238.1666667,1.25,17.3,17.6,1025.7
238.2083333,1.462,17.4,17.6,1025.5
238.25,1.596,17.4,17.6,1025.4
238.2916667,1.629,17.6,17.5,1025.5
238.3333333,1.536,17.6,17.6,1025.7
238.375,1.339,17.6,17.1,1026.1
238.4166667,1.078,17.6,16.8,1026.4
238.4583333,0.799,17.6,16.7,1026.5
238.5,0.557,17.6,16.6,1026.6
