tau,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
4690,-31.7171721,-45.81824487,12.00536094,-36.34467643,-69.37058376,-42.44816594,-65.58033269,4.860691828,-55.92285053,-18.29917335
4691,-43.85828232,-34.47542778,21.0057467,-29.9278042,-65.44253535,-51.10366965,-57.82199422,-10.93039718,-66.11856595,-11.65839331
4692,-49.12702431,-32.67298127,59.85850492,-32.02242685,-52.32942581,-52.59198927,-57.90924578,-19.99048606,-52.05753946,0.674939903
4693,-46.52689125,-19.20079037,67.57339836,-24.41558943,-22.71057276,-54.22705075,-52.41000165,-15.69148965,-62.25730745,-8.403903222
4694,-39.16968239,-19.24371955,78.49336926,-17.21432891,-48.89610801,-16.56267298,-25.78118646,-11.52818561,-36.05697986,-18.1319345
4695,-19.54096396,-27.21552317,76.49644519,-6.39858182,-41.25750978,-16.61144966,-24.05586152,-22.72248211,-27.05463971,-35.68358067
4696,-17.14679973,-39.98460994,91.41671742,4.910558937,-45.58429146,-7.767471106,-17.02445445,-11.53470146,-49.05948212,-50.01898458
4697,-11.0747057,-58.56109423,84.99612001,-1.766225219,-47.33565681,6.755988195,-15.34404668,-20.06843908,-34.28254226,-43.26371033
4698,-5.934586319,-48.27701323,92.85067367,23.82160427,-64.02699179,-5.962109572,-18.31492264,-27.34337811,-46.5147196,-42.24827418
4699,-11.55176453,-51.19298851,112.9959876,25.05214109,-62.74775291,-4.969637772,-5.61344765,-32.02904626,-58.72426996,-40.97365872
4700,-22.47246264,-53.94721575,80.38363269,14.96593101,-65.10046019,12.91116095,-14.10200027,-18.08703829,-68.94573074,-27.06061725
4701,11.85349911,-69.40897605,46.50827641,-0.932628033,-39.39715871,4.322284548,-26.55147311,-28.37090515,-45.40158513,-33.26046937
4702,19.38236108,-81.49225488,43.00719583,0.399789447,-28.73957975,10.31763362,-39.42395687,-23.90168214,-43.32055084,-11.55931124
4703,35.16182511,-71.65173775,29.65736935,10.71499157,-38.37287936,10.96645682,-42.35601344,-21.29072758,-38.77119984,-5.385513731
4704,21.33910661,-64.68286892,35.61085988,9.090732468,-24.69056922,26.10740796,-50.13561093,-24.11440339,-46.02126436,-42.59677034
4705,7.400791833,-83.28304791,14.67949191,25.66948905,-12.33141439,49.07365838,-59.30605811,-27.75623602,-41.72786905,-38.73863889
4706,19.6505729,-110.4660287,8.430809009,24.81039852,14.36318763,27.28966737,-70.54060705,5.841833689,-31.09941657,-13.35976505
4707,48.97516294,-110.4883889,-10.32059638,32.69144719,57.48369066,37.22467426,-59.27544786,3.982485559,-35.92889583,12.17759143
4708,22.2823904,-93.52582735,-15.43032349,14.50922633,48.9490006,35.46234548,-52.97654478,26.46501722,-46.3921865,30.58596428
4709,-2.42241253,-75.44630948,-35.43229109,34.97849768,61.61032456,60.14222673,-35.52619979,1.206313158,-51.75383065,6.404293491
4710,-18.34866958,-73.7228963,-20.81139113,23.3838115,71.06274771,64.97741623,-21.03165937,-3.09450952,-47.92856671,-14.33209364
4711,-4.943211765,-82.12089344,-35.45008492,34.71652964,63.79907916,47.43764547,-29.32680799,-5.419024954,-42.251857,-7.722909759
4712,-28.77994521,-70.01055897,-14.5045172,46.191819,71.67187578,43.15010115,-22.42949152,-8.97345525,-34.91964156,-22.39387266
4713,-49.82443699,-59.81578809,-7.260546087,55.19561641,53.01204719,29.18765039,-20.01961086,11.32540353,-43.0988653,-14.04424895
4714,-30.16112985,-70.92376683,0.220579704,43.59816673,52.19546517,46.44372418,-17.38605092,-6.400371118,-10.6229713,-21.00912337
4715,19.97276057,-65.01412387,12.30320969,37.31362098,40.71200454,38.36276412,-36.3277795,11.66172822,-22.88792533,-12.4820241
4716,9.540120832,-69.05221671,10.92427208,13.11615198,29.88287712,15.20227349,-14.1842236,10.38281525,-11.28078427,-33.58094465
4717,9.954214471,-87.69668659,6.477002079,-21.8561639,61.42827861,18.23411448,-16.62474289,1.872882818,-24.15554978,5.092346407
4718,24.6102544,-76.38712624,31.69429563,-15.36867338,50.98779333,30.16196728,-34.13770706,13.7467886,-41.93526621,12.39209295
4719,-5.378703299,-63.08667215,12.41941279,-21.98667955,76.54363168,31.0792381,-20.12056201,17.89122893,-48.59512564,20.71645517
4720,4.669645468,-53.30811778,-4.985666891,-35.39431666,57.68798934,26.79982427,-6.73785657,12.11777117,-39.85209571,23.6398524
4721,2.066229064,-70.13695603,0.083542438,-33.38071167,60.42905501,0.316539402,-29.91112673,24.04238528,-48.38074467,29.46207662
4722,-10.40434317,-41.9222612,30.99102905,-44.24918001,31.46871191,-13.02555519,-20.86467894,25.89490544,-25.53583291,23.55801911
4723,-0.023053627,-30.30953448,17.04765271,-58.38598852,27.86084042,-21.63634036,-18.23391616,17.15313326,-20.62471402,51.3049636
4724,-2.931384913,-25.68937067,-0.197979755,-44.7657392,40.59594974,-21.59491359,-40.42139939,36.77889419,-27.52520886,37.55611635
4725,-11.97672029,-50.27025816,-0.85231812,-39.04121716,26.59132999,-15.60564084,-19.34131096,56.26948543,-51.46248042,28.32754192
4726,-21.08713363,-37.00827704,-17.36252178,-43.71578398,29.66048847,1.571745684,-11.97922726,52.58967641,-56.74161644,15.54690288
4727,3.958961992,-34.61412183,-21.33267672,-44.89775839,9.92971734,7.729112822,-21.50055456,65.66318505,-43.88459938,21.0083796
4728,-6.145307243,-24.54560163,-3.370142321,-41.94512131,-4.972663658,19.68038667,-10.14648323,46.95385427,-49.49468848,-8.984918564
4729,-27.09838992,-11.93969205,1.694263219,-68.81964966,-21.67431301,-6.645800902,9.953237725,71.29132291,-61.20210436,-29.95168299
4730,-2.26216788,-19.94544332,-40.17194924,-47.45592421,-28.69981344,4.655195173,-8.405714725,28.53434591,-56.10718422,-44.32937376
4731,-9.381668271,-22.87478667,-54.95431492,-60.43288163,-14.08637628,7.977087511,-18.57387158,27.35382621,-60.18342424,-13.62492508
4732,-37.49362155,-29.11242025,-46.9481989,-43.75417073,-21.87193849,-6.73522811,-34.31648907,19.02412018,-48.70512128,15.36448962
4733,-32.91913306,-26.30443479,-53.44094954,-43.25892021,-4.548602245,-5.920486743,-14.54132315,29.37692809,-56.31402908,14.57957663
4734,-10.89352601,-22.2093719,-53.38406352,-34.5338468,-7.24649365,-24.87407026,-4.410418038,24.47899167,-35.080953,5.430969063
4735,13.06330202,-33.64015825,-27.51189392,-18.2720603,5.852182266,-40.59172884,-8.170486953,16.60590076,-23.46397353,-14.69075984
4736,-5.995660336,-19.83665339,-17.84895629,-16.80513859,-15.06136955,-37.35730509,5.938545245,29.44166386,-25.1273754,-14.67568403
4737,-40.94952231,-10.26793836,-25.76900141,-17.67568253,4.728335421,-57.98221788,21.19418793,51.27641381,-12.8349076,-27.05600938
4738,-32.47909828,-17.81444357,-45.21230952,-11.6957183,-13.66806718,-36.58155548,14.64085772,53.67441255,-24.35434125,-27.35077057
4739,-21.04972732,22.91150167,-46.10412434,-14.17234285,-8.612111306,-2.375643143,3.753322894,49.54361496,10.82263364,-31.88889431
4740,12.49386514,4.008289552,-52.85116635,-21.3201709,-13.14780141,8.990362491,-3.383734109,30.3013843,9.487588255,-25.88777309
4741,24.04417844,5.634966696,-40.93933273,-2.081161516,-9.374918583,9.581474509,-5.82397236,30.00414518,16.36030911,-15.0146918
4742,5.687744794,6.00291184,-23.4339844,-13.44062359,-12.36670074,35.04371881,-31.15264947,34.58454344,26.30805137,16.36967915
4743,18.65812094,18.18952649,-33.87947565,3.701255667,-3.29959894,38.14262684,-29.92876766,12.63342131,19.34000885,2.812825855
4744,22.24372235,7.797641327,-36.15198761,7.754272115,-25.02317643,19.8808792,-33.70800887,31.03509908,17.9822328,22.99190388
4745,2.45315018,4.207209484,-31.03615291,13.05501759,1.807299733,36.78618385,-22.18526579,35.27327207,13.75059443,4.250048943
4746,-19.16538543,3.939974104,-37.58087144,10.25300642,18.13968895,48.78448665,-16.6209164,28.7292565,9.146314618,-9.410853635
4747,-58.04227484,2.091522586,-31.47014921,19.84430329,4.169758104,68.29025397,-5.350554208,18.49700701,-4.826637052,-1.96746589
4748,-51.02141041,-10.40286387,-38.31578583,4.245091143,-14.14903267,51.80927267,-10.45188969,9.365596137,-4.130312898,-5.412529132
4749,-35.96862686,13.98487545,-37.43977649,-2.283725908,-39.15525513,39.29255827,-8.386020295,2.444672086,-13.78363713,1.836399619
4750,-23.67582569,24.23662362,-2.364819439,-23.05924647,-43.21866882,57.45109834,-31.99515897,9.649124132,-28.46949521,-3.600202514
4751,-38.29047054,6.079210539,-9.199324881,-24.04417349,-40.57830313,36.98933086,-29.99205668,3.672899182,17.28062546,-11.62721885
4752,-45.02258627,-1.213950965,-12.52579242,-15.34199741,-34.67291923,-0.803820796,-55.39095081,-14.43062416,13.78249825,9.783786271
4753,-23.38987267,-10.90194407,-5.737409976,-15.19745658,-29.25674094,9.881279392,-57.85579071,-31.84704839,-0.093591002,-1.162635355
4754,-12.89849285,-21.27041145,0.120926182,-21.34659296,-23.51828249,31.45529694,-42.59884772,-53.54675499,24.32777891,-8.28282114
4755,-4.781088311,-20.1253039,-8.453326081,-12.12646593,-18.98348271,28.65803962,-45.17141926,-76.00387273,8.988388269,-6.360363357
4756,-19.09197696,-0.82835035,4.914577442,4.465668198,-9.575032609,32.41785443,-42.56075871,-67.40937083,41.37385401,-30.63514012
4757,-16.99425497,-8.167895423,11.18498713,-0.997504053,-11.14900968,50.59101152,-61.07897645,-60.00057247,35.06744599,-27.7122601
4758,-40.73452551,-10.93147537,-14.6867753,-25.29266834,11.61236372,35.72351444,-40.24068414,-45.74775496,33.93466752,-29.6948189
4759,-47.90593061,-36.1463777,-24.23785874,-13.26986097,-5.54236806,38.88730084,-55.01126008,-14.17402151,24.31956915,-16.81879631
4760,-46.38665142,-20.11923408,-9.849097152,3.001536704,7.39983445,38.97111064,-30.23054964,7.93371204,17.05890164,-11.05890365
4761,-52.0282123,-18.62404347,-14.82634561,3.561538841,40.34946151,20.87360966,-24.48822868,-6.24206993,-7.390898149,-10.98773133
4762,-61.88997088,0.53584073,-2.283634626,-7.444618559,54.61349353,21.65582745,20.85327019,-25.42520863,-5.943802171,-10.20232633
4763,-57.31838013,12.66692545,-5.037662117,-5.189123395,52.06322927,1.042705629,20.8353537,-31.00592092,-19.07325967,-1.171638904
4764,-44.4590109,3.726088094,14.40200886,2.863703905,47.46484872,5.292142588,31.70722716,-41.11104984,-12.49864043,1.792023908
4765,-59.15404003,-1.835804211,7.609106759,2.342803278,45.11967685,13.44669239,36.49013445,-58.56313266,-14.79788949,17.67556242
4766,-66.71252311,13.5914225,25.17862173,3.180477937,36.19174926,-9.754631899,52.60987366,-70.18234558,-11.38725798,8.786960561
4767,-81.38314442,20.71454705,-0.33252241,-14.84897398,39.20025869,-44.83734647,61.89786398,-79.31668752,-15.66304915,16.09082135
4768,-64.5878856,25.33890078,16.80305993,-19.56510387,58.99901884,-58.5370897,61.96495147,-66.59036981,-17.2194881,-18.00937923
4769,-76.6583574,16.67902067,-19.84452858,-27.34138346,73.9515341,-57.3901816,54.16628053,-59.00406196,-5.867755696,-21.36422073
4770,-81.3776726,2.463478264,-5.953151263,-14.46816461,56.29159722,-55.86221745,33.65341822,-37.91421217,-12.40362834,-21.45701053
4771,-81.65886782,1.047959039,28.47088546,-2.763217466,49.58997486,-23.79291013,27.10828472,-6.126997041,-29.80622509,-31.76117354
4772,-72.99807591,14.11180721,31.3041105,15.73094428,56.35076562,-10.88729283,19.5786505,1.482230106,-21.16334795,-56.87296867
4773,-71.87345233,8.033297309,59.93124613,45.92289318,57.75653118,0.394390713,-1.876918863,15.70189641,-26.90927263,-67.48551132
4774,-69.34952134,23.16266727,47.47186505,39.95806027,36.19550854,9.941513343,1.282320471,18.00507703,16.75800002,-59.12667511
4775,-64.40449687,-1.725525574,15.01541296,17.6671377,24.71639911,8.763736115,3.255143258,35.47981152,19.39717616,-45.56620224
4776,-74.61682372,13.03535324,1.922436721,6.085250306,42.43195267,-7.805200488,1.414268978,48.41962489,36.44650096,-58.19222111
4777,-76.69943853,9.509363019,21.99090214,-16.12591299,49.4902623,-1.27548097,18.74956731,66.33337788,17.83747137,-72.78287684
4778,-81.97208206,-12.46522766,14.08992237,-18.18354596,41.24094849,15.46065428,13.64608357,56.24409798,6.001296586,-96.57297735
4779,-51.93528926,30.412146,9.391971523,-16.18305396,47.85949116,16.39518888,17.48911961,63.04589673,2.910012333,-67.21058581
4780,-61.92180518,42.49839586,-4.739636019,0.181746605,28.10838553,6.732282161,-1.606426577,71.72800103,6.311152597,-87.44009167
4781,-47.70037628,29.0253562,-11.14060533,-11.6804751,12.44035677,-7.764784007,-12.01690526,62.32842826,10.17621947,-91.27340871
4782,-58.38148591,31.83895046,-16.78715816,-30.46268737,50.31603226,-16.90023436,-25.11883588,47.08767543,6.84349172,-80.64005559
4783,-50.33108621,1.828284033,-33.41067854,-45.42879912,54.04866205,-7.914487197,-18.92083326,70.87445882,-11.75420021,-71.35330704
4784,-64.6691257,6.194816454,-19.30487565,-51.35351087,38.52487989,-29.55120822,-19.5267979,78.84457995,10.39051017,-77.38008304
4785,-64.58920083,23.87120748,-22.17260479,-73.25648235,40.36001182,-43.4207397,-10.41924829,80.60808608,5.997278435,-75.03977491
4786,-58.42954169,43.81736002,-7.081484026,-40.76440685,16.66313699,-36.86494974,-14.78993689,63.02120952,19.94156816,-84.13498124
4787,-42.86211988,35.89249073,-5.661141292,-17.80662374,36.97618418,-62.18655045,0.696352267,68.98280265,2.553173932,-87.81818143
4788,-37.10085768,38.67728588,15.13528022,-8.136637278,37.87117753,-61.68682103,-10.78267026,84.00749992,17.64666991,-77.76057771
4789,-18.0814064,55.60103812,16.59039274,21.70888105,21.11287363,-39.74145785,7.328020054,85.20671001,11.43679862,-51.68463929
4790,-17.64055422,63.64615632,32.74862394,9.440205945,3.559102815,-25.14823782,7.272780493,74.46429437,40.78107499,-43.08507562
4791,-29.8209861,51.77601826,9.858012406,5.30145051,-11.81527293,-44.01619046,-0.454801285,77.48019205,27.24518873,-24.12030424
4792,-10.09478765,48.05556374,1.559875601,15.75449446,-4.986436635,-42.05354885,-3.471279905,63.43713925,42.08669767,-36.46634594
4793,-10.53128961,68.84386575,0.692553004,-2.150132069,-1.809044162,-59.79766167,2.317348721,40.48210547,29.10939248,-23.13068981
4794,-18.67406197,44.99992063,-9.538351392,-24.1874859,-13.8509663,-74.44220473,-15.41622362,59.40764388,37.99485506,1.728400226
4795,-21.03328946,42.57101148,-33.94713203,-20.30857524,-3.963059593,-71.17525759,-33.51108136,30.95102709,38.68341119,-16.20021341
4796,-3.430281773,34.86536285,-18.18929289,-14.36137525,-5.737024647,-90.68058792,-27.89300457,40.79046541,56.01489723,-35.3539088
4797,4.026057116,24.12675766,-25.80064423,16.69472943,6.621127551,-101.3049886,-29.54602103,44.27745596,55.22011281,-47.68262872
4798,-29.11827023,17.56988116,-30.41054989,16.61296323,-15.55035162,-69.95967753,-6.96507341,36.18040646,41.47134512,-49.01896595
4799,-39.16939027,15.36381785,-20.86819831,23.4363481,-0.317738135,-51.95280444,-2.592233315,31.75693198,40.57391041,-26.51350474
4800,-45.35588647,-5.6148235,-24.66337898,5.5266961,-1.533001314,-41.38636828,5.484148951,20.99476108,45.7094088,-37.1370594
4801,-39.83449429,-30.64910441,-3.622340293,12.96983187,-5.444627567,-54.29426135,-10.69674538,47.93434525,33.30766765,-49.27843841
4802,-26.93265603,-26.78539014,11.66298165,-4.320332096,-8.952004639,-49.79544554,11.84942255,47.37607208,26.48798,-31.78776717
4803,-43.37435446,-29.38326397,5.115881263,-12.35396311,-6.944871821,-41.00201118,15.91779398,44.5358769,25.66813563,-41.84317198
4804,-41.86037898,-15.59735522,-3.802556525,-15.43798456,0.902675206,-38.77287099,20.34953723,36.57308398,32.63917035,-40.6809317
4805,-25.60344792,-6.810813381,-4.975552881,-21.96929526,0.073529394,-34.67598042,17.70624055,61.11365633,20.48737863,-37.3275348
4806,-52.11493403,3.318776855,-13.50767685,-8.187061165,-14.81486294,-29.79608872,15.11678916,61.50588354,-1.64588179,-48.18288388
4807,-61.66807623,-10.4304349,-13.7825362,9.382120028,-6.489980283,-3.065866725,11.63953319,48.27370313,-17.72190509,-62.23485682
4808,-77.6736496,4.114646508,10.50303651,1.726196166,-5.458902652,-3.777686028,-5.538492484,47.01712506,-28.42675029,-48.96214613
4809,-66.16575129,12.78321571,25.74396811,-22.51039486,-17.25163704,0.366423158,-1.667559508,55.78641093,-43.1317892,-43.88721339
4810,-64.53791671,17.84992634,53.35739384,4.96018625,-4.641609609,-5.556781618,-29.3337262,45.77220152,-25.45979766,-37.19919912
4811,-60.35805442,-4.876340416,61.98642444,-18.58382985,-3.930892321,-11.60418169,-23.30973639,21.44851,-19.08260575,-24.53879221
4812,-49.12915853,12.1297435,58.62883287,-46.51744473,-6.310970465,-19.79365885,-27.76454618,34.78086973,-4.290353851,-26.85371099
4813,-56.46976281,-13.32708067,46.12167382,-66.62160511,-8.142720715,-15.11338081,-26.98738816,33.59232077,-29.41999443,-25.33994249
4814,-62.74194551,-22.92988294,44.54301342,-47.59481624,-38.47026751,-10.3667271,-34.28993747,19.71549425,-19.56178837,-19.09829281
4815,-82.94991314,-24.79793754,32.11285309,-24.85146759,-38.22574214,12.0154207,-23.0880313,5.441944001,0.764844116,-13.06753958
4816,-89.35055839,-28.78583175,25.37187101,-50.05832457,-36.81271745,12.1398799,-35.29068973,-9.377845059,-25.47418777,-22.12874929
4817,-80.81666405,-45.25949152,5.721208382,-56.12592036,-38.07090449,9.396437579,17.24273702,-12.46753536,-33.02403552,-29.2789638
4818,-95.87051503,-52.82707943,10.51374777,-20.61423241,-29.44889539,16.97877305,36.04934567,-11.08290252,-34.49128638,-24.33585195
4819,-81.67842794,-53.28907799,-0.83037467,-25.58026534,-25.11350658,58.39351298,19.89173915,0.68347956,-10.80731835,-29.46065815
4820,-90.74127296,-66.65170079,3.278433171,-41.93187848,-31.62811012,61.47452552,14.08492364,-2.804029138,4.641708485,-37.87778253
4821,-75.68516949,-63.47232945,-10.18381791,-43.99876795,-52.9359489,65.59812688,10.14315755,-21.19193495,3.465519012,-9.143583371
4822,-63.58338065,-50.13593457,-29.98525824,-39.72377269,-40.71266285,72.74554134,30.57289564,-38.26145629,-15.19137733,11.50354992
4823,-64.74478399,-60.89998346,-33.36850886,-32.16569994,-39.86568086,69.76501413,39.91589621,-22.48406074,-30.35416834,6.498481882
4824,-60.80398652,-58.69321771,-39.39025826,-21.03402611,-36.44931951,67.00527532,26.73118317,-6.022235453,-25.17112407,-9.500381863
4825,-71.51395636,-53.29128171,-29.20426725,13.28103194,-31.83955661,78.20129858,28.99452779,1.63884946,-19.37082616,5.641941855
4826,-54.36496656,-70.00067854,-15.03226618,4.646345625,-36.74500207,52.27827516,-12.24204366,-11.94055332,-16.09357044,15.79007728
4827,-62.90015793,-82.13115968,-23.01039006,6.862428745,-42.44303449,56.79600457,-5.280475758,-13.74845748,-19.33541742,24.56844088
4828,-63.77015921,-63.47597802,-11.07953068,43.3637242,-26.02401876,66.01997091,-0.310916452,-6.833176195,9.042531564,37.52768863
4829,-67.72985115,-56.46793921,-4.516826085,48.79911582,-31.10322845,40.79638577,-15.96946412,-6.612516098,28.48557684,10.4412218
4830,-64.57076921,-52.5550893,11.32994905,17.9392202,-56.42592982,25.95623129,-4.293379706,-3.07047505,36.32748964,5.300991314
4831,-45.18865094,-33.17830965,-1.778032576,-14.32537047,-56.37688218,14.75655366,8.369987186,-9.84742543,21.63312341,-8.764466364
4832,-31.01474758,-42.37497815,-24.79766512,-8.073621658,-67.69470128,13.60099568,-16.41901084,-20.54961475,0.921765017,9.519321959
4833,-38.58115664,-38.33388853,-18.01440324,-5.002722238,-45.77997696,41.25073306,-21.89981009,-19.19651247,6.498002514,12.0415444
4834,-35.44124222,-17.45530697,-28.14363804,7.886879175,-38.88358948,33.8242471,-12.3614608,-16.01993571,20.44459909,3.891304514
